amount,hour,previous_transactions_24h,failed_attempts,distance_from_home_km,account_age_days,card_present,international_transaction,transaction_type,merchant_category,is_fraud
38919.22,23,8,6,426.42,119,No,Yes,Online,Travel,1
2235.17,6,5,0,6.24,2973,Yes,No,POS,Restaurant,0
3662.74,0,3,0,68.36,1551,Yes,Yes,Online,Fuel,0
21528.05,2,14,6,267.81,33,No,Yes,Transfer,Jewellery,1
9686.09,11,2,0,8.42,2121,Yes,Yes,ATM,Other,0
3752.52,8,1,0,21.08,2473,No,No,ATM,Grocery,0
22391.27,1,18,3,233.2,12,No,Yes,Transfer,Electronics,1
1661.65,2,2,2,35.5,2133,No,No,Online,Other,0
2513.1,10,3,1,7.95,1535,Yes,No,POS,Electronics,0
4048.21,4,4,1,34.66,491,Yes,No,Transfer,Grocery,0
3144.42,18,0,0,20.89,2346,Yes,No,Online,Travel,0
2908.3,13,7,0,28.25,1456,Yes,No,POS,Fuel,0
6633.62,16,2,0,9.84,1774,No,No,ATM,Electronics,0
1444.81,2,8,0,26.8,917,No,No,Online,Travel,0
1570.57,10,6,0,14.89,2472,Yes,No,Online,Other,0
1090.09,1,6,1,5.16,2268,Yes,No,POS,Grocery,0
4134.29,7,1,0,42.71,1746,Yes,No,POS,Fuel,0
2670.04,22,6,0,12.54,553,Yes,No,Online,Restaurant,0
6214.11,17,3,0,34.78,1302,Yes,No,POS,Grocery,0
3889.97,1,0,0,12.71,782,Yes,No,Online,Other,0
2194.47,8,2,0,26.17,1797,No,Yes,Online,Fuel,1
1938.39,20,1,0,114.15,214,Yes,Yes,POS,Jewellery,0
319.55,4,2,0,57.78,1280,Yes,No,POS,Grocery,0
3005.96,18,2,0,84.26,2941,No,No,ATM,Fuel,0
1277.02,7,3,0,60.15,636,No,No,Online,Travel,1
6737.15,11,3,2,25.56,1486,No,No,POS,Other,1
2572.57,21,6,1,50.73,1419,Yes,No,Online,Electronics,0
924.85,16,3,1,22.91,2601,Yes,No,POS,Other,0
7626.78,6,2,1,7.86,2844,Yes,Yes,POS,Grocery,0
3039.06,0,2,0,31.9,2506,No,No,POS,Grocery,0
5050.64,5,4,0,5.66,1767,Yes,Yes,POS,Restaurant,0
2218.98,10,1,1,22.23,1266,No,No,POS,Restaurant,0
7798.21,3,1,0,63.91,2187,Yes,No,POS,Grocery,0
1734.06,21,4,2,55.31,161,Yes,No,Transfer,Grocery,0
2669.1,1,3,0,22.48,1975,Yes,No,Online,Restaurant,0
667.45,12,4,0,83.99,945,Yes,No,POS,Grocery,0
7674.88,23,4,0,38.56,1389,Yes,No,POS,Electronics,0
2006.56,8,3,0,44.53,1951,Yes,No,POS,Restaurant,0
4202.68,12,1,0,18.6,1227,Yes,No,POS,Travel,0
4621.57,1,3,1,49.67,895,Yes,No,ATM,Other,0
6874.11,17,2,0,23.78,603,Yes,No,Online,Grocery,0
3985.02,23,3,0,11.0,1214,No,No,Transfer,Electronics,1
3173.22,18,2,0,38.82,56,No,No,POS,Grocery,0
6416.33,3,2,1,26.97,2585,No,No,POS,Electronics,0
4569.08,8,1,0,25.48,2590,Yes,No,ATM,Restaurant,0
2825.68,17,6,0,41.44,2040,Yes,Yes,Online,Other,1
7899.04,19,3,0,5.84,840,Yes,Yes,Online,Grocery,0
4814.01,9,3,0,15.75,2299,Yes,Yes,POS,Fuel,0
1183.69,23,3,3,35.21,1779,Yes,No,POS,Electronics,0
8831.16,4,3,0,10.0,801,Yes,No,POS,Fuel,0
2174.88,17,4,1,13.49,1392,Yes,No,POS,Grocery,0
6851.83,11,4,0,49.55,249,Yes,No,Online,Restaurant,0
60258.65,2,20,2,94.25,59,No,Yes,Online,Jewellery,1
55977.4,23,9,2,302.23,118,No,Yes,Online,Electronics,1
1248.77,10,2,2,42.13,116,Yes,No,POS,Other,0
3910.91,19,0,1,45.31,2609,Yes,No,POS,Restaurant,0
4723.13,20,3,0,9.07,2825,No,No,ATM,Fuel,0
2870.96,19,3,0,59.27,993,No,No,POS,Jewellery,0
3450.75,2,3,0,31.09,1092,Yes,No,POS,Electronics,0
1490.03,10,4,0,85.14,2311,Yes,No,POS,Grocery,0
5955.82,17,5,0,42.87,949,Yes,No,POS,Grocery,0
4058.06,20,2,0,25.2,2359,No,No,POS,Travel,0
1725.75,8,2,0,6.39,264,Yes,No,POS,Grocery,0
4166.54,17,4,1,36.36,1604,No,No,Online,Restaurant,0
4256.7,13,0,0,53.9,18,Yes,No,Online,Jewellery,1
3570.05,5,3,1,49.0,2181,Yes,No,POS,Jewellery,0
324.18,21,4,0,10.57,2174,No,No,POS,Travel,0
2570.1,10,3,2,82.6,1385,No,No,POS,Travel,0
5895.8,14,1,2,16.26,2661,Yes,No,Online,Other,0
4903.31,6,2,0,56.91,1997,Yes,Yes,Online,Travel,0
4804.06,0,3,1,12.25,771,No,No,POS,Fuel,0
4036.53,10,4,0,12.14,1775,No,No,Online,Restaurant,0
6352.05,17,4,0,12.84,1347,Yes,No,Online,Fuel,0
2164.63,7,4,0,13.07,2099,Yes,No,POS,Restaurant,0
20465.78,2,18,7,222.67,98,No,Yes,Online,Travel,1
10267.16,18,2,0,10.4,2339,Yes,No,Transfer,Fuel,0
1989.84,15,5,0,2.13,509,Yes,No,POS,Grocery,0
1146.33,19,5,1,3.77,76,Yes,No,Online,Fuel,0
2832.48,20,5,0,96.82,1117,Yes,No,POS,Electronics,0
3664.0,17,0,1,34.11,226,Yes,No,ATM,Grocery,0
6378.8,19,1,0,26.11,1473,Yes,No,POS,Other,0
2574.31,17,6,0,33.72,1081,No,No,POS,Travel,0
34690.22,4,16,3,261.86,169,No,Yes,Online,Jewellery,1
3426.22,2,8,0,24.79,2033,No,No,POS,Grocery,0
2250.13,8,1,1,19.69,2946,Yes,No,Transfer,Electronics,0
951.03,21,5,0,39.19,44,No,No,ATM,Electronics,0
1228.41,11,3,0,52.05,1495,Yes,No,ATM,Jewellery,0
7518.86,0,3,0,13.82,2397,Yes,No,POS,Electronics,0
5504.0,20,4,1,10.1,779,No,No,POS,Fuel,0
3342.64,15,4,2,16.53,2591,Yes,No,ATM,Restaurant,0
4892.62,21,5,0,14.28,1963,Yes,No,POS,Jewellery,0
5613.62,0,4,1,39.72,1487,No,No,Online,Electronics,0
2073.82,3,5,0,26.5,353,Yes,No,Online,Restaurant,0
1476.9,12,2,1,11.3,1710,Yes,No,ATM,Grocery,0
7022.99,4,5,0,3.59,26,Yes,No,Online,Electronics,1
418.96,12,7,0,45.04,942,Yes,No,Online,Restaurant,0
57806.47,2,22,4,392.31,178,No,Yes,Online,Travel,1
3873.32,5,2,1,19.26,264,No,No,Online,Electronics,0
6571.83,18,1,1,35.96,218,Yes,No,Online,Grocery,0
5068.48,0,5,1,36.57,2667,Yes,Yes,Online,Grocery,0
4871.57,20,4,0,50.2,1437,Yes,No,Transfer,Jewellery,0
29715.92,2,17,5,477.82,104,No,Yes,Online,Travel,1
5756.62,13,3,0,12.85,987,Yes,No,ATM,Electronics,0
4540.72,23,3,0,45.14,1789,Yes,No,Online,Electronics,0
1783.64,2,4,0,54.66,2683,No,Yes,POS,Grocery,0
3897.81,22,3,0,53.09,1343,No,No,Transfer,Travel,0
1334.86,7,1,0,30.46,543,No,No,POS,Electronics,0
3012.41,17,4,0,62.51,1452,Yes,No,POS,Grocery,0
12955.64,20,2,0,111.02,2084,Yes,No,POS,Other,1
1532.75,5,0,0,25.45,394,Yes,Yes,Online,Electronics,1
75515.39,2,23,6,350.59,31,No,Yes,Transfer,Jewellery,1
1241.67,20,1,1,31.78,1040,No,No,Online,Restaurant,0
2980.96,2,3,1,18.14,2985,No,No,Online,Restaurant,0
5319.18,2,4,1,16.25,1320,No,Yes,ATM,Fuel,0
3499.82,7,2,0,86.63,1711,Yes,No,POS,Other,0
1069.53,14,4,0,20.32,2123,Yes,No,Online,Travel,0
5272.94,19,2,1,19.69,2423,No,No,Online,Fuel,0
589.41,13,4,0,16.47,174,Yes,No,ATM,Restaurant,0
1179.51,11,8,0,35.09,1060,Yes,No,POS,Travel,0
2178.08,20,4,0,42.17,44,No,No,POS,Other,0
51879.45,23,23,4,227.05,70,No,Yes,Online,Electronics,1
3600.51,21,5,0,9.96,1434,Yes,No,POS,Travel,0
3702.24,7,2,0,67.52,1219,Yes,No,Online,Jewellery,0
1086.13,6,4,1,12.09,2168,Yes,No,Online,Grocery,0
2350.6,22,3,0,9.69,2020,No,No,Online,Restaurant,0
50993.18,3,18,6,459.06,58,No,Yes,Transfer,Travel,1
4342.63,10,4,1,10.8,770,Yes,No,Online,Other,0
5403.25,7,3,0,35.24,1647,No,No,Online,Fuel,0
3326.95,10,2,0,15.98,424,Yes,No,POS,Travel,0
6262.96,18,2,1,50.64,1283,Yes,No,Transfer,Other,0
1079.82,3,2,0,39.64,323,Yes,No,Online,Restaurant,0
2928.37,4,1,0,42.55,2745,Yes,No,Transfer,Fuel,0
4797.41,7,5,1,32.86,1591,Yes,No,POS,Grocery,0
784.44,11,4,0,31.76,226,Yes,No,POS,Other,0
235.86,19,2,0,14.82,1011,No,Yes,Online,Jewellery,1
10273.05,5,3,0,16.56,2313,Yes,No,ATM,Restaurant,0
3636.07,18,1,1,17.17,2294,Yes,No,POS,Grocery,0
709.73,21,3,0,47.89,2243,Yes,No,Transfer,Travel,0
3570.4,10,3,0,34.93,1920,Yes,No,POS,Other,0
1195.14,23,2,0,17.06,2953,Yes,No,POS,Jewellery,0
1604.99,21,1,0,26.98,2813,Yes,No,POS,Electronics,0
7015.13,19,2,1,66.07,1210,Yes,No,Online,Fuel,0
2220.54,9,5,0,0.15,2940,Yes,No,Online,Grocery,0
2206.49,7,2,0,24.34,2057,Yes,No,ATM,Grocery,0
1161.04,20,3,3,27.68,11,No,No,POS,Fuel,0
2601.77,10,5,1,16.02,2239,Yes,No,Online,Travel,0
3805.91,0,1,0,6.41,713,No,No,Online,Other,0
2218.55,17,2,0,14.97,2580,No,No,POS,Other,0
12005.23,8,1,0,12.59,732,No,No,Online,Grocery,0
1427.22,22,5,0,28.3,1445,Yes,No,POS,Fuel,0
1420.03,20,4,0,13.47,2638,No,No,Online,Grocery,0
2522.12,2,5,0,27.03,2356,Yes,No,Online,Fuel,0
11102.39,21,8,0,77.74,406,Yes,No,ATM,Jewellery,1
5463.32,22,4,0,10.11,2927,No,No,POS,Electronics,0
2161.08,18,1,0,54.01,1258,Yes,Yes,POS,Restaurant,0
48673.03,3,9,6,205.24,137,No,Yes,Online,Travel,1
1381.07,16,1,0,2.15,169,No,No,Online,Jewellery,1
2465.96,20,3,0,51.16,95,Yes,No,POS,Other,0
2868.22,19,3,0,50.3,1439,Yes,No,Online,Grocery,0
5294.7,10,2,0,9.94,1075,No,No,POS,Other,0
4561.26,16,5,0,35.45,124,No,No,Online,Restaurant,0
26215.16,4,14,4,212.52,53,No,Yes,Online,Jewellery,1
8549.31,6,5,0,30.43,2176,Yes,No,POS,Electronics,0
1932.55,16,0,0,14.57,1768,No,No,Online,Grocery,0
924.29,11,2,0,10.99,1559,Yes,No,POS,Jewellery,0
3934.1,5,2,0,8.8,1707,No,No,ATM,Travel,0
6676.93,15,7,2,61.41,2994,Yes,No,Online,Grocery,0
3231.58,7,3,1,10.16,1390,Yes,No,Online,Electronics,0
1119.49,14,2,1,35.06,2958,Yes,No,POS,Other,0
3710.02,8,4,0,10.42,905,Yes,Yes,Online,Other,0
4048.34,21,1,1,112.18,2355,Yes,No,Online,Restaurant,0
4350.99,20,4,1,10.13,1890,Yes,No,Transfer,Grocery,0
3763.65,11,3,2,9.84,885,No,No,Online,Fuel,0
7265.65,17,3,0,68.16,360,Yes,No,POS,Travel,0
1352.29,4,1,1,20.41,345,Yes,No,Online,Grocery,0
138.81,23,2,0,7.75,1967,Yes,No,Online,Restaurant,0
590.12,5,6,0,23.94,478,No,No,Transfer,Jewellery,0
1104.88,20,4,0,11.83,1866,Yes,No,POS,Fuel,0
5923.76,20,4,0,125.73,2073,Yes,Yes,POS,Restaurant,0
2601.21,4,3,0,4.01,2218,Yes,No,ATM,Jewellery,0
8990.9,0,3,0,41.31,411,No,No,Online,Restaurant,0
1266.81,17,0,0,69.89,377,No,No,POS,Jewellery,0
8873.62,20,4,0,45.31,858,Yes,Yes,Online,Other,0
41026.19,0,21,3,166.69,150,No,Yes,Online,Travel,1
2864.34,1,7,0,55.84,286,No,No,POS,Other,0
714.95,15,7,0,28.79,1477,Yes,No,POS,Other,0
8115.16,9,4,0,39.96,164,Yes,No,POS,Travel,1
3162.41,21,1,1,46.56,429,Yes,No,Transfer,Restaurant,0
29450.43,4,23,2,97.63,11,No,Yes,Transfer,Travel,1
6882.21,19,0,1,38.12,1725,Yes,No,Online,Grocery,0
2811.59,9,2,1,44.31,1250,Yes,No,POS,Electronics,0
1843.13,7,1,3,24.32,2125,Yes,No,Online,Grocery,0
6101.31,19,1,0,13.84,584,Yes,No,Transfer,Grocery,1
3410.22,2,3,0,22.89,297,Yes,No,ATM,Travel,0
1762.92,2,5,3,85.1,2761,Yes,No,POS,Fuel,1
3592.45,1,3,1,35.03,1313,Yes,No,Online,Grocery,0
48697.27,0,8,4,217.73,55,No,Yes,Online,Electronics,1
4409.2,1,2,0,9.93,2156,Yes,No,Online,Travel,0
5009.03,13,3,0,55.08,882,Yes,No,POS,Electronics,0
1227.4,4,7,0,37.8,203,Yes,No,ATM,Fuel,0
7395.04,21,4,0,17.78,2505,Yes,No,Online,Restaurant,0
6386.61,10,2,0,15.12,2053,Yes,No,POS,Fuel,0
65183.05,3,15,7,289.94,94,No,Yes,Transfer,Electronics,1
1521.29,16,0,0,39.04,2601,No,No,POS,Grocery,0
5215.78,8,1,0,3.67,1341,Yes,No,Transfer,Grocery,0
2493.53,6,7,0,40.17,156,Yes,No,Online,Fuel,0
19066.61,3,14,3,190.6,71,No,Yes,Transfer,Jewellery,1
5558.82,22,3,0,21.38,2414,Yes,No,Online,Restaurant,0
939.86,23,3,0,56.35,1107,Yes,No,ATM,Restaurant,0
65265.66,23,15,4,379.19,69,No,Yes,Online,Jewellery,1
54638.55,23,21,4,80.66,22,No,Yes,Transfer,Travel,1
11024.41,5,4,1,14.79,178,Yes,No,POS,Jewellery,0
12679.9,20,2,1,22.65,22,Yes,No,POS,Jewellery,0
4339.99,22,3,0,14.82,2504,No,No,ATM,Electronics,0
6506.16,12,3,1,16.43,745,No,No,POS,Other,0
3261.09,12,5,2,11.08,2364,Yes,No,Transfer,Other,0
3594.77,13,2,1,52.57,1595,No,No,Transfer,Grocery,0
2861.78,1,5,0,42.99,2796,Yes,No,Online,Fuel,0
7037.11,20,2,0,10.03,2510,No,No,Online,Other,0
9057.48,17,6,1,35.42,1454,Yes,No,Online,Restaurant,0
3533.83,20,2,0,29.77,2234,No,No,POS,Fuel,0
35011.65,3,9,5,148.22,112,No,Yes,Transfer,Travel,1
2974.13,19,4,0,37.14,2802,Yes,No,ATM,Jewellery,0
9206.47,8,2,0,22.03,2752,Yes,No,Online,Travel,0
5970.8,19,7,0,47.82,789,Yes,No,POS,Restaurant,0
1490.7,23,1,0,11.52,1569,Yes,No,POS,Fuel,0
10809.52,21,2,0,44.32,2768,Yes,No,POS,Electronics,0
308.47,21,3,0,3.62,987,Yes,No,POS,Electronics,0
8615.89,2,1,0,27.88,353,Yes,Yes,Online,Electronics,1
50544.29,0,16,3,422.56,20,No,Yes,Online,Travel,1
3541.87,7,2,0,12.04,605,Yes,No,Transfer,Electronics,0
3479.03,12,1,0,37.97,481,No,No,POS,Grocery,0
3088.19,23,4,0,40.57,1406,Yes,No,ATM,Travel,0
1552.96,16,2,0,14.58,1391,No,No,Online,Other,1
10260.83,13,2,1,18.53,640,Yes,No,ATM,Restaurant,0
3403.49,19,2,0,32.91,2646,Yes,No,POS,Electronics,0
1529.01,4,3,0,4.84,104,No,No,POS,Electronics,0
9861.13,15,1,1,15.25,2763,Yes,No,POS,Travel,0
4684.8,12,2,0,16.29,1922,No,Yes,Online,Other,0
4881.71,4,6,2,19.74,796,No,No,POS,Other,0
11316.17,15,8,0,45.7,1228,Yes,Yes,POS,Restaurant,0
73351.75,0,19,4,90.33,110,No,Yes,Online,Electronics,1
2082.88,19,4,1,11.08,2769,No,No,ATM,Fuel,0
5346.72,20,3,1,26.9,2118,Yes,No,Online,Grocery,0
1675.44,19,5,0,31.67,2951,Yes,No,Online,Grocery,0
2408.89,11,6,0,36.37,140,Yes,No,POS,Fuel,0
4241.57,1,4,1,7.94,2777,No,No,POS,Grocery,0
6440.43,23,4,0,1.95,2501,Yes,No,POS,Jewellery,0
2180.52,10,1,0,93.54,1553,Yes,Yes,POS,Grocery,0
3021.48,15,1,0,13.05,1856,Yes,No,POS,Restaurant,0
52600.9,1,16,2,143.54,42,No,Yes,Transfer,Jewellery,1
38890.19,4,15,6,89.29,134,No,Yes,Transfer,Electronics,1
3475.76,21,4,1,22.85,2865,Yes,Yes,Online,Grocery,0
10716.67,22,5,1,24.25,2442,Yes,No,Online,Grocery,0
2407.43,4,2,0,31.2,1126,Yes,No,POS,Restaurant,0
2257.42,20,3,0,12.16,1655,Yes,No,POS,Jewellery,0
8514.33,14,4,0,12.39,1142,Yes,No,POS,Grocery,0
5053.37,3,4,0,13.08,1050,No,No,POS,Other,0
14815.87,13,4,0,34.53,1908,Yes,No,ATM,Jewellery,0
8307.77,11,4,0,41.01,1258,Yes,No,Transfer,Electronics,1
1188.4,15,4,1,10.95,1906,No,No,Transfer,Restaurant,1
3416.07,2,1,2,12.09,2912,Yes,No,POS,Jewellery,1
4237.67,13,4,0,37.8,322,Yes,No,POS,Grocery,0
4030.5,16,4,1,45.81,1217,Yes,No,Online,Other,0
3057.93,17,0,0,50.11,582,Yes,No,POS,Restaurant,0
3973.29,18,3,0,13.56,208,No,No,POS,Travel,0
4124.12,15,2,0,35.19,10,Yes,Yes,POS,Electronics,0
2208.15,16,3,1,77.5,1124,Yes,No,POS,Restaurant,0
7002.03,2,7,0,16.43,305,Yes,No,POS,Grocery,0
9936.87,19,4,1,43.09,2161,No,No,Online,Other,0
5658.47,8,0,1,27.92,1034,Yes,No,Online,Other,0
4581.95,13,5,0,104.45,664,Yes,No,Online,Electronics,0
3258.53,13,1,0,2.17,2846,Yes,No,POS,Travel,0
4213.17,23,2,0,31.04,1883,No,Yes,POS,Jewellery,1
4515.95,7,1,0,64.56,2400,Yes,No,POS,Restaurant,0
1557.82,9,3,2,10.23,2310,Yes,No,POS,Restaurant,0
6775.67,18,0,0,44.0,691,Yes,No,Online,Restaurant,0
2535.58,15,6,1,17.05,1888,Yes,Yes,POS,Restaurant,0
8810.0,7,6,0,4.01,357,Yes,No,POS,Fuel,0
77642.5,0,15,5,473.07,82,No,Yes,Online,Jewellery,1
6853.64,19,4,0,11.03,2996,Yes,No,POS,Other,0
5601.9,20,0,0,54.03,639,Yes,Yes,POS,Jewellery,0
73845.94,0,16,2,356.56,18,No,Yes,Transfer,Travel,1
8303.61,9,2,0,17.77,167,Yes,Yes,POS,Electronics,0
1918.78,18,3,0,16.7,1574,Yes,No,POS,Electronics,0
2406.29,2,5,0,2.78,386,Yes,No,Transfer,Grocery,0
82496.38,2,21,3,114.32,105,No,Yes,Transfer,Electronics,1
835.66,3,6,0,72.25,1343,Yes,No,POS,Travel,0
4008.97,12,3,0,38.34,2862,Yes,No,Online,Other,0
7138.15,10,2,0,16.07,2708,Yes,No,Transfer,Electronics,0
38235.26,23,19,4,207.56,166,No,Yes,Online,Jewellery,1
3057.33,3,4,1,49.25,1522,Yes,No,Online,Electronics,0
3454.16,15,4,0,22.79,1911,Yes,No,POS,Restaurant,0
5863.81,19,5,0,41.06,1296,No,No,Online,Travel,1
3120.72,5,2,0,18.58,2072,No,No,POS,Electronics,0
7562.51,15,4,1,6.91,1342,Yes,Yes,POS,Fuel,0
3331.88,19,3,0,47.48,2592,Yes,No,Online,Other,0
1711.49,13,0,0,29.0,1894,Yes,No,Online,Jewellery,0
4082.7,13,4,0,32.42,1500,Yes,Yes,Online,Grocery,0
993.72,4,0,0,52.56,2568,Yes,No,Online,Grocery,0
4044.52,22,3,0,11.42,2042,Yes,No,ATM,Travel,0
4594.04,22,6,0,16.76,818,Yes,No,Online,Jewellery,0
1926.44,17,1,0,71.34,1070,Yes,No,Transfer,Fuel,1
4470.0,21,4,1,31.23,287,Yes,No,Online,Grocery,0
2847.97,14,2,0,49.18,1209,Yes,No,Online,Travel,0
1862.69,15,2,1,26.48,1703,No,No,ATM,Grocery,0
870.76,19,5,0,40.33,1694,Yes,No,POS,Travel,0
1098.77,0,1,0,41.58,2377,Yes,No,POS,Other,0
9392.96,5,2,0,14.59,650,Yes,No,ATM,Electronics,0
2761.82,4,5,0,111.1,1193,Yes,No,POS,Grocery,1
4516.96,15,1,0,32.13,2378,Yes,No,POS,Travel,0
3038.76,5,2,1,5.13,2193,Yes,No,Online,Grocery,0
42943.14,23,9,3,317.74,63,No,Yes,Online,Electronics,1
1870.0,11,2,2,17.57,2368,Yes,Yes,POS,Electronics,0
84497.55,0,21,4,339.39,122,No,Yes,Online,Electronics,1
2393.62,12,2,2,64.28,1286,Yes,No,POS,Travel,0
6804.27,0,1,0,14.9,2362,No,No,Online,Grocery,0
4483.74,16,1,0,8.63,680,Yes,No,POS,Fuel,0
3574.11,10,0,0,33.75,1690,Yes,Yes,POS,Fuel,0
1234.68,2,2,0,40.77,754,Yes,No,Online,Travel,0
77773.29,4,18,6,399.38,103,No,Yes,Online,Jewellery,1
3103.99,6,1,0,41.22,1105,No,No,POS,Grocery,0
1624.47,11,2,0,48.67,2546,Yes,No,Online,Other,0
874.52,23,5,0,18.25,2739,Yes,Yes,Online,Fuel,0
1065.88,5,2,0,7.64,1022,No,No,POS,Restaurant,0
3549.53,21,4,1,16.38,112,Yes,No,Online,Fuel,0
6874.76,11,7,0,21.53,2189,No,No,Transfer,Electronics,0
4279.62,22,5,0,26.82,2742,Yes,No,POS,Electronics,0
923.11,20,6,0,49.56,2772,Yes,No,POS,Jewellery,0
3544.21,19,3,0,22.19,703,Yes,No,POS,Fuel,0
8257.23,4,2,0,12.73,103,No,Yes,POS,Jewellery,1
2690.26,18,2,0,15.95,238,Yes,No,Online,Electronics,0
31875.33,3,22,7,335.25,126,No,Yes,Online,Jewellery,1
57156.64,2,12,3,307.13,66,No,Yes,Transfer,Electronics,1
55197.75,3,15,2,354.39,115,No,Yes,Online,Electronics,1
1846.33,14,2,0,21.29,606,Yes,No,Online,Other,0
110.29,21,4,0,12.82,1162,Yes,No,POS,Electronics,0
1299.46,12,3,0,2.42,170,Yes,No,Online,Grocery,0
2438.1,0,4,1,4.17,2487,No,No,ATM,Grocery,0
3291.84,20,1,0,37.55,2866,Yes,No,POS,Fuel,0
2513.87,12,3,1,15.24,605,Yes,No,POS,Travel,0
2475.29,1,4,0,59.65,1731,Yes,No,Online,Restaurant,0
80294.2,23,18,6,379.92,18,No,Yes,Online,Travel,1
1487.71,17,5,2,17.21,264,Yes,No,Transfer,Grocery,0
3561.34,22,5,0,47.89,860,Yes,No,POS,Electronics,0
979.42,16,1,1,65.24,2542,Yes,No,POS,Restaurant,0
5661.02,10,1,0,39.97,2340,No,No,POS,Restaurant,1
4202.78,7,4,0,51.7,2135,No,No,POS,Travel,0
75102.87,0,18,3,344.38,102,No,Yes,Transfer,Jewellery,1
1438.65,7,6,1,20.0,657,Yes,No,POS,Electronics,0
9841.17,6,7,0,68.14,1762,No,No,POS,Grocery,0
1610.52,3,7,0,11.27,1113,Yes,No,POS,Jewellery,0
22283.87,1,19,7,326.76,27,No,Yes,Transfer,Travel,1
1134.37,5,2,1,42.99,1662,Yes,No,POS,Grocery,0
12056.26,3,3,0,62.02,1715,No,No,Online,Fuel,1
4656.0,6,2,1,23.59,1731,Yes,No,POS,Grocery,0
4690.59,19,3,1,19.23,2805,Yes,No,Online,Restaurant,0
42437.01,2,11,7,95.94,99,No,Yes,Transfer,Travel,1
348.01,11,2,0,84.74,2274,Yes,No,ATM,Fuel,0
2591.64,14,2,0,35.01,1460,Yes,No,ATM,Jewellery,0
2228.79,13,2,0,36.25,273,No,Yes,POS,Restaurant,0
625.86,11,4,0,23.53,1629,Yes,No,POS,Other,0
2724.64,20,1,0,12.04,2568,Yes,No,Online,Fuel,0
3566.14,17,5,0,19.61,2282,Yes,Yes,ATM,Grocery,0
4876.49,4,3,0,23.18,1648,Yes,No,ATM,Restaurant,0
407.31,19,4,0,19.36,2869,Yes,No,POS,Electronics,0
1198.37,4,0,0,25.42,2903,Yes,No,Online,Electronics,0
1788.46,1,2,0,37.34,2827,Yes,No,POS,Restaurant,0
7115.12,10,5,1,15.41,2955,Yes,No,POS,Other,0
41691.5,1,18,3,446.23,166,No,Yes,Transfer,Travel,1
4481.41,18,7,1,35.32,499,Yes,No,Transfer,Travel,0
2688.05,16,2,1,27.45,1332,Yes,No,Online,Travel,0
7407.14,1,2,0,21.92,752,Yes,No,POS,Travel,0
4104.36,11,0,0,11.32,488,No,No,POS,Electronics,0
7136.87,19,4,1,37.74,1963,No,No,POS,Other,0
4626.04,17,2,0,111.99,339,Yes,No,POS,Fuel,0
719.42,12,1,1,63.6,176,No,No,POS,Restaurant,0
341.96,14,5,0,41.58,561,Yes,No,POS,Jewellery,0
2483.33,13,3,0,69.33,1208,Yes,No,POS,Other,0
6133.32,5,4,0,16.55,1982,Yes,No,ATM,Restaurant,0
2205.9,13,3,0,13.69,2965,Yes,No,POS,Jewellery,0
48721.05,1,15,4,386.97,98,No,Yes,Online,Jewellery,1
5764.67,1,3,0,26.77,1582,Yes,No,POS,Travel,0
7880.21,16,3,1,59.11,892,Yes,No,Online,Fuel,0
56722.8,0,14,5,394.69,45,No,Yes,Online,Jewellery,1
1532.06,0,3,0,3.13,1858,Yes,No,Online,Electronics,1
1343.08,18,2,3,49.86,565,Yes,No,Online,Restaurant,0
4932.27,9,3,1,22.2,244,Yes,No,POS,Other,0
784.85,9,1,0,33.68,2252,Yes,No,Online,Restaurant,0
836.74,14,1,0,24.3,2949,Yes,Yes,POS,Grocery,0
2102.81,13,3,0,15.18,2791,Yes,No,Online,Electronics,0
3995.84,14,3,0,33.43,2022,No,Yes,Transfer,Grocery,0
29813.6,3,18,6,224.41,73,No,Yes,Online,Electronics,1
7036.04,15,1,0,22.58,2275,Yes,No,POS,Grocery,0
7954.22,1,0,0,12.17,204,Yes,No,Transfer,Jewellery,0
200.82,5,2,1,8.74,1176,Yes,No,Transfer,Travel,0
4687.81,10,4,0,108.02,236,Yes,Yes,Online,Fuel,1
2214.52,11,2,0,17.37,786,No,Yes,POS,Travel,0
6320.65,8,3,0,22.6,2971,No,No,Online,Fuel,0
4799.42,4,2,0,62.86,2478,Yes,No,Online,Fuel,0
3862.45,2,4,0,28.97,2860,No,Yes,POS,Grocery,0
3100.72,3,1,2,11.68,1448,Yes,No,Online,Travel,0
840.82,22,2,0,11.79,666,Yes,Yes,POS,Other,0
13289.54,9,4,0,10.93,1143,Yes,No,Online,Fuel,0
1185.76,23,3,1,84.2,601,Yes,No,Online,Travel,1
9910.31,8,3,1,2.61,2896,Yes,No,POS,Electronics,0
5449.45,7,7,0,9.61,1772,Yes,Yes,POS,Fuel,0
2304.19,11,1,1,17.82,155,No,No,Online,Electronics,0
2037.18,22,2,1,17.74,958,Yes,No,POS,Fuel,0
805.59,13,1,1,16.16,1498,No,No,POS,Jewellery,0
3507.61,0,1,0,38.25,2157,Yes,No,Online,Other,1
772.69,6,1,0,31.36,2690,Yes,No,Online,Electronics,0
7303.9,23,3,0,13.57,625,Yes,No,POS,Jewellery,0
20297.97,0,22,4,349.43,20,No,Yes,Online,Travel,1
3339.05,20,2,0,130.19,2420,Yes,Yes,POS,Electronics,0
3661.67,22,2,0,32.36,2344,Yes,No,POS,Travel,1
